date,open,high,low,close,volume,bar_count,vwap
2016-02-03,128.28,129.94,127.92,127.95,11245927.0,53110,128.736
2016-02-04,128.22,128.59,127.51,128.57,8126689.0,35600,128.185
2016-02-05,127.89,129.0,127.59,128.72,6572599.0,32506,128.347
2016-02-08,129.72,131.63,129.68,131.49,10281167.0,48403,131.008
2016-02-09,132.04,132.06,130.96,131.63,11896455.0,53670,131.602
2016-02-10,131.7,132.84,131.11,132.79,8791701.0,46251,132.046
2016-02-11,134.44,135.25,133.01,133.72,16270194.0,68488,134.071
2016-02-12,132.64,133.13,130.93,131.5,9921925.0,46199,131.948
2016-02-16,130.72,130.75,129.8,130.11,8148043.0,36684,130.296
2016-02-17,129.64,129.83,128.71,129.31,9722512.0,41004,129.143
2016-02-18,129.4,131.0,129.36,130.9,7224867.0,32973,130.367
2016-02-19,130.94,131.82,130.73,131.0,6218726.0,29809,131.187
2016-02-22,130.81,131.01,130.7,130.94,2777648.0,12221,130.845
2016-02-23,129.88,131.74,129.78,131.47,6357464.0,27190,131.098
2016-02-24,132.4,133.39,130.95,131.21,7402679.0,33782,132.278
2016-02-25,131.48,132.56,131.32,131.68,4791043.0,23721,131.876
2016-02-26,130.31,130.81,130.04,130.41,6834751.0,29579,130.41
2016-02-29,130.47,131.17,130.42,130.98,6314686.0,25628,130.776
2016-03-01,130.82,130.85,128.32,128.43,10803819.0,41499,128.899
2016-03-02,128.32,128.97,128.21,128.96,5146594.0,22619,128.633
2016-03-03,129.07,129.94,128.77,129.43,4988680.0,21857,129.392
2016-03-04,128.75,129.13,127.76,128.6,7221489.0,31889,128.272
2016-03-07,128.45,128.67,128.05,128.56,3421518.0,16704,128.369
2016-03-08,130.35,130.99,129.95,129.98,5746791.0,27307,130.362
2016-03-09,129.08,129.69,128.81,129.19,5599980.0,24746,129.137
2016-03-10,129.5,129.84,127.92,128.66,8356174.0,38944,128.55
2016-03-11,128.82,128.88,127.21,127.36,6649665.0,28449,127.67
2016-03-14,127.82,128.39,127.66,127.76,4345265.0,20277,127.985
2016-03-15,128.5,128.66,127.61,127.88,5583350.0,21916,128.037
2016-03-16,127.75,128.52,127.37,128.26,7496114.0,33496,127.922
2016-03-17,128.51,129.34,128.49,128.79,6427193.0,29996,128.946
2016-03-18,129.04,129.51,128.7,129.06,6228879.0,26676,129.118
2016-03-21,128.25,128.62,127.74,128.07,4343451.0,20022,128.14
2016-03-22,128.83,129.02,127.92,128.04,4553311.0,19901,128.538
2016-03-23,128.41,129.82,128.28,129.49,7630038.0,30687,129.076
2016-03-24,130.58,130.65,129.0,129.54,5686022.0,25253,129.695
2016-03-28,129.38,130.16,129.28,129.71,3901792.0,19645,129.763
2016-03-29,130.38,131.09,130.02,131.07,7010236.0,34829,130.566
2016-03-30,130.03,130.08,128.97,129.69,6665034.0,31370,129.552
2016-03-31,129.98,130.81,129.79,130.61,6542674.0,29735,130.374
2016-04-01,130.98,131.13,129.9,130.68,6893450.0,31607,130.527
2016-04-04,130.79,130.97,130.27,130.76,3460890.0,16820,130.704
2016-04-05,132.01,132.36,131.78,132.19,4496157.0,21126,132.11
2016-04-06,131.53,131.67,130.74,131.23,4838946.0,24581,131.212
2016-04-07,132.19,132.99,132.01,132.85,4537288.0,22882,132.63
2016-04-08,132.17,132.4,131.63,132.01,4045779.0,24082,131.989
2016-04-11,131.32,132.18,131.11,131.84,3191574.0,17693,131.612
2016-04-12,131.08,131.55,130.52,130.93,3681687.0,19712,130.938
2016-04-13,130.69,131.58,130.52,131.39,3827379.0,19981,131.067
2016-04-14,130.91,131.31,130.49,130.76,3614228.0,18129,130.881
2016-04-15,131.29,132.16,131.25,131.88,4505645.0,21093,131.897
2016-04-18,131.33,131.44,130.66,131.31,3476310.0,17684,131.088
2016-04-19,131.08,131.31,130.29,130.9,4536729.0,20946,130.855
